,enrollment,indus,national_cancer_institute_(nci)_as_sponsor,location_count,us_lead,include_country_united states,number_of_measures,lead_aes,lead_mtd,lead_dlt,measure_mtd,measure_cmax,measure_os,measure_dor,measure_dlt,measure_aes,measure_tmax,condition_count,intervention_count,biological_included,drug_included,procedure_included,radiation_included,ccat,random,purp_prev,purp_treat,label_open,label_nopen,cross,y_class
406,54.0,1,False,9,0,False,11,0,1,0,True,False,True,False,False,True,False,2,2,False,True,False,False,1,0,0,1,1,0,0,0
407,30.0,0,False,1,0,False,2,1,0,0,False,False,False,False,False,True,False,1,1,False,False,True,False,0,0,0,1,1,0,0,0
408,17.0,1,False,3,1,True,6,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
409,43.0,1,False,2,0,False,13,0,0,0,False,False,False,False,False,True,False,1,5,False,True,False,False,0,0,0,1,1,0,0,1
410,24.0,1,False,3,1,True,6,1,0,0,False,False,False,False,False,True,False,4,1,False,True,False,False,0,0,0,1,1,0,0,0
411,49.0,1,False,1,0,False,2,0,0,0,False,False,True,False,False,False,False,1,2,False,True,False,False,1,0,0,1,1,0,0,0
412,13.0,1,False,4,1,True,6,0,0,0,False,False,False,False,False,False,False,1,2,False,True,False,False,1,0,0,1,1,0,0,0
413,35.0,1,False,2,1,True,5,0,0,1,True,False,False,False,True,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
414,27.0,0,False,1,0,False,5,0,0,0,False,False,False,False,False,False,False,1,2,False,True,False,False,1,0,0,1,1,0,0,0
415,46.0,1,False,4,0,False,15,0,0,1,False,True,False,True,True,False,False,1,4,False,True,False,False,1,0,0,1,1,0,0,0
416,39.0,0,False,4,0,False,2,0,0,0,False,False,False,False,False,False,False,1,5,False,True,False,False,0,0,0,1,1,0,0,1
417,43.0,0,False,1,1,True,4,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,1
418,162.0,1,False,38,1,True,3,0,1,0,True,False,False,False,False,False,False,1,2,False,True,False,False,1,1,0,1,1,0,0,1
419,44.0,1,False,8,0,False,12,0,0,1,False,False,False,False,True,True,False,1,2,False,True,False,False,0,0,0,1,1,0,0,0
420,112.0,1,False,1,0,False,13,0,0,0,False,False,False,False,False,True,False,3,2,False,True,False,False,0,1,0,1,0,1,0,0
421,3.0,0,False,1,1,True,1,0,0,0,False,False,False,False,False,False,False,4,1,False,True,False,False,0,0,0,1,1,0,0,0
422,13.0,0,False,1,0,False,3,1,0,0,False,False,False,False,False,True,False,1,4,False,True,False,False,0,0,0,1,1,0,0,0
423,80.0,1,False,11,1,True,1,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
424,54.0,1,True,1,1,True,1,0,0,0,False,False,False,False,False,False,False,5,1,True,False,False,False,0,0,0,1,1,0,0,1
425,11.0,1,False,1,1,True,1,0,0,0,False,False,False,False,False,False,False,2,1,False,True,False,False,0,0,0,1,1,0,0,0
426,4.0,0,False,1,0,False,3,0,0,0,False,False,False,False,False,False,False,4,1,False,True,False,False,1,0,0,1,1,0,0,0
427,6.0,0,True,1,1,True,7,0,0,0,False,False,False,False,False,False,False,9,7,False,True,True,False,0,1,0,0,1,0,0,0
428,89.0,1,False,4,1,True,8,0,1,0,True,False,False,False,False,False,False,1,1,False,True,False,False,1,0,0,1,1,0,0,1
429,2.0,0,True,1,1,True,2,0,0,0,False,False,False,False,False,False,False,2,4,False,True,False,False,0,0,0,1,1,0,0,0
430,21.0,1,True,4,1,True,23,1,0,0,False,True,False,False,False,True,False,1,4,False,True,False,True,0,0,1,0,1,0,0,0
431,4.0,1,False,1,0,False,9,0,0,0,False,False,False,False,False,False,False,1,2,False,True,False,False,0,0,1,0,1,0,0,0
432,43.0,1,False,1,1,True,3,1,0,0,True,False,False,False,False,True,False,2,1,False,True,False,False,0,0,0,1,1,0,0,1
433,282.0,1,False,31,1,True,33,0,1,0,True,True,False,False,False,False,False,1,4,False,True,False,False,1,1,0,1,1,0,0,1
434,180.0,0,False,1,0,False,2,0,0,0,False,False,False,False,False,False,False,1,1,False,False,True,False,0,0,0,1,1,0,0,1
435,32.0,1,False,3,1,True,3,0,0,0,False,False,False,False,False,False,False,1,3,True,True,False,False,1,0,0,1,1,0,0,0
436,6.0,1,False,1,0,False,2,1,0,0,False,False,False,False,False,True,False,2,1,False,False,False,False,0,0,1,0,1,0,0,0
437,147.0,1,False,67,1,True,25,0,0,1,False,True,False,True,True,True,False,9,1,False,True,False,False,0,0,0,1,1,0,0,0
438,52.0,0,False,1,1,True,2,0,0,0,False,False,False,False,False,False,False,2,1,False,False,True,False,0,0,0,1,1,0,0,0
439,58.0,1,False,4,1,True,3,1,0,0,False,False,False,False,False,True,False,1,2,False,True,False,False,1,0,0,1,1,0,0,1
440,24.0,1,False,5,1,True,22,0,0,1,False,True,False,False,True,False,True,1,2,False,True,False,False,0,0,0,1,1,0,0,0
441,65.64504283965728,0,False,1,1,True,1,0,0,0,False,False,False,False,False,False,False,3,2,True,False,False,False,0,0,0,1,0,0,0,0
442,89.0,1,False,13,1,True,16,0,0,0,False,True,True,False,True,True,False,3,1,False,True,False,False,0,0,0,1,1,0,0,0
443,22.0,0,True,1,1,True,2,0,0,0,False,False,False,False,False,False,False,5,6,True,False,False,False,0,0,0,1,1,0,0,0
444,47.0,0,True,2,1,True,2,0,0,0,False,False,False,False,False,False,False,2,8,False,True,False,False,0,0,0,1,1,0,0,1
445,35.0,1,False,2,0,False,5,0,0,0,False,False,False,False,False,False,False,1,2,False,True,False,False,0,0,0,1,1,0,0,0
446,156.0,0,True,125,1,True,4,0,0,0,False,False,True,False,False,False,False,2,6,False,True,False,False,0,1,0,1,0,1,1,1
447,28.0,1,False,5,1,True,5,0,1,0,True,True,False,False,False,False,False,2,1,False,True,False,False,0,0,0,1,1,0,0,0
448,44.0,0,False,1,1,True,4,0,1,0,True,False,True,False,False,False,False,2,2,False,True,False,False,0,0,0,1,1,0,0,1
449,65.64504283965728,0,True,1,1,True,1,0,0,0,False,False,False,False,False,False,False,3,1,False,True,False,False,0,0,0,1,0,0,0,0
450,143.0,0,False,1,1,True,2,0,0,0,False,False,False,False,False,False,False,2,2,False,True,False,True,0,1,0,1,1,0,0,1
451,11.0,0,False,1,1,True,1,0,0,0,False,False,False,False,False,False,False,2,1,False,False,False,True,0,0,0,1,1,0,0,1
452,22.0,0,False,6,1,True,4,0,1,0,True,False,False,False,False,False,False,1,2,False,True,False,False,0,0,0,1,1,0,0,0
453,5.0,0,True,1,1,True,1,0,0,0,False,False,False,False,False,False,False,3,3,False,True,False,True,0,0,0,1,1,0,0,1
454,1260.0,1,False,1,0,False,32,1,0,0,False,False,False,False,False,True,False,1,1,True,False,False,False,0,1,0,1,1,0,0,1
455,93.0,0,False,10,1,True,1,0,0,0,False,False,False,False,False,False,False,2,12,False,True,False,False,0,1,0,1,1,0,0,0
456,36.0,0,False,1,0,False,1,0,0,0,False,False,False,False,False,False,False,2,1,False,True,False,False,0,0,0,1,1,0,0,0
457,85.0,1,False,18,1,True,1,0,0,0,False,False,False,False,False,False,False,2,1,True,False,False,False,0,0,0,1,1,0,0,1
458,24.0,0,False,1,1,True,3,0,1,0,True,False,False,False,False,False,False,4,1,False,False,False,True,0,0,0,1,1,0,0,1
459,24.0,0,False,1,0,False,3,0,0,0,False,False,False,False,False,False,False,2,1,False,True,False,False,0,0,0,1,1,0,0,1
460,122.0,1,False,7,0,False,7,0,1,0,True,False,True,True,True,False,False,3,2,False,True,False,False,1,0,0,1,1,0,0,1
461,20.0,0,True,5,1,True,10,1,0,0,False,False,False,False,False,True,False,14,3,True,False,False,False,0,0,0,1,1,0,0,0
462,29.0,1,False,2,0,False,6,0,0,1,False,False,True,False,True,False,False,2,2,False,True,False,False,1,0,0,1,1,0,0,1
463,35.0,0,True,1,1,True,2,0,0,0,False,False,False,False,False,False,False,2,1,False,False,False,False,0,0,0,1,1,0,0,1
464,62.0,1,False,11,1,True,12,0,0,1,False,True,False,False,True,True,False,1,1,False,True,False,False,1,0,0,1,1,0,0,0
465,42.0,0,True,1,1,True,3,0,0,0,False,False,False,False,False,True,False,2,3,False,True,False,False,0,0,0,1,1,0,0,0
466,49.0,0,False,1,1,True,5,0,0,0,False,False,True,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
467,41.0,1,False,9,1,True,9,0,1,0,True,False,True,True,False,False,False,3,2,False,True,False,False,1,0,0,1,1,0,0,1
468,34.0,1,False,7,1,True,2,0,0,0,False,False,False,False,False,True,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
469,30.0,1,False,9,1,True,10,0,0,0,False,False,True,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
470,80.0,1,False,1,1,True,3,0,0,0,False,False,False,False,False,False,False,2,2,False,True,False,False,1,0,0,1,1,0,0,0
471,15.0,0,False,1,1,True,1,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
472,35.0,1,False,1,1,True,3,0,0,0,False,False,False,False,False,False,False,2,2,False,True,False,False,1,0,0,1,1,0,0,0
473,36.0,0,False,1,0,False,5,0,0,0,False,False,False,False,False,False,False,2,1,False,True,False,False,0,0,0,1,1,0,0,1
474,172.0,1,False,36,1,True,3,0,0,0,False,False,True,False,False,False,False,1,2,False,True,False,False,0,1,0,1,1,0,0,0
475,298.0,1,False,22,1,True,8,0,0,1,False,False,True,True,True,False,False,5,2,False,True,False,False,0,0,0,1,1,0,0,1
476,14.0,0,False,3,0,False,1,0,0,0,False,False,False,False,False,False,False,4,2,False,True,False,False,0,0,0,1,1,0,0,1
477,100.0,1,False,47,1,True,10,0,0,0,False,False,True,True,False,True,False,1,2,False,True,False,False,1,1,0,1,1,0,0,0
478,30.0,0,False,1,0,False,6,0,0,0,False,False,True,False,False,False,False,1,1,False,True,False,False,1,0,0,1,1,0,0,0
479,273.0,1,False,1,0,False,1,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,1
480,41.0,0,False,1,1,True,2,0,1,0,True,False,False,False,False,False,False,1,2,False,True,True,False,0,0,0,1,1,0,0,1
481,88.0,1,False,44,0,False,44,0,0,1,False,True,True,False,True,True,True,1,5,False,True,False,False,0,1,0,1,1,0,0,1
482,180.0,1,False,52,1,True,6,0,0,0,False,False,True,True,False,False,False,1,2,False,True,False,False,1,1,0,1,1,0,0,0
483,42.0,0,True,78,1,True,3,0,0,0,False,False,False,False,False,True,False,8,1,False,False,False,True,0,0,0,1,1,0,0,1
484,43.0,0,True,1,1,True,5,1,0,0,False,False,False,False,False,True,False,67,3,False,True,False,False,0,0,0,1,1,0,0,1
485,28.0,1,False,4,1,True,1,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,1,0,0,1,1,0,0,0
486,140.0,1,False,23,1,True,4,0,0,1,False,False,False,False,True,True,False,5,2,False,True,False,False,1,0,0,1,1,0,0,0
487,27.0,0,False,1,0,False,2,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,0,1,0,1,1,0,0,1
488,5.0,0,False,1,0,False,2,0,0,0,False,False,False,False,False,False,False,1,1,False,False,True,False,0,0,0,1,1,0,0,0
489,15.0,0,False,1,1,True,8,0,0,0,False,False,True,True,False,False,False,1,3,False,True,False,True,0,0,0,1,1,0,0,0
490,52.0,1,False,2,1,True,1,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,1,0,0,1,1,0,0,0
491,100.0,1,False,4,1,True,2,0,0,0,False,False,False,False,False,False,False,3,1,True,False,False,False,0,0,0,1,1,0,0,1
492,40.0,0,False,1,0,False,2,1,0,0,False,False,False,False,False,True,False,1,1,True,False,False,False,0,1,0,1,0,1,0,0
493,19.0,1,False,4,1,True,11,0,0,0,False,False,False,False,False,True,False,2,1,False,True,False,False,0,0,0,1,1,0,0,0
494,298.0,1,False,25,1,True,30,0,0,1,False,False,False,False,True,True,True,1,6,True,True,False,False,1,0,0,1,1,0,0,1
495,22.0,0,False,1,1,True,5,0,1,0,True,False,False,False,False,False,False,3,1,False,True,False,False,0,0,0,1,1,0,0,0
496,11.0,1,False,10,1,True,3,0,0,0,False,False,False,False,False,False,False,4,1,False,True,False,False,0,0,0,1,1,0,0,0
497,36.0,0,False,1,1,True,1,0,1,0,True,False,False,False,False,False,False,3,2,False,True,False,False,0,0,0,1,1,0,0,0
498,69.0,1,False,3,1,True,7,0,1,0,True,False,False,True,True,False,False,7,1,False,True,False,False,1,0,0,1,1,0,0,0
499,223.0,1,False,33,1,True,4,0,0,0,False,False,True,False,False,True,False,2,2,False,True,False,False,0,1,0,1,1,0,0,0
500,16.0,0,False,1,1,True,3,0,0,0,False,False,False,False,False,False,False,2,1,False,False,True,False,0,0,0,1,1,0,0,0
501,2.0,0,False,1,1,True,2,0,0,0,False,False,False,False,False,False,False,2,1,False,True,False,False,0,0,0,1,1,0,0,0
502,21.0,0,False,1,0,False,13,0,0,0,False,False,False,False,False,True,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
503,596.0,1,False,29,1,True,53,0,1,0,True,True,True,True,True,True,True,5,3,False,True,False,False,0,0,0,1,1,0,0,1
504,28.0,1,False,2,0,False,10,1,0,0,False,False,True,False,True,True,False,2,3,False,True,False,False,1,0,0,1,1,0,0,0
505,66.0,0,True,1,1,True,5,1,0,0,False,False,False,False,False,True,False,67,4,True,True,False,False,0,0,0,1,1,0,0,0
506,32.0,1,False,1,1,True,3,0,0,0,False,False,False,False,False,False,False,2,1,False,True,False,False,0,0,0,1,1,0,0,1
507,124.0,1,False,17,1,True,9,1,0,0,False,False,False,False,False,True,False,3,2,False,True,False,False,1,0,0,1,1,0,0,0
508,120.0,1,False,5,1,True,6,0,0,0,False,False,False,False,False,False,False,3,1,False,True,False,False,0,0,0,1,1,0,0,0
509,93.0,1,False,16,1,True,2,0,0,0,False,False,False,False,False,False,False,2,1,False,True,False,False,0,0,0,1,1,0,0,0
510,136.0,1,False,20,1,True,10,0,0,1,False,False,False,False,True,False,False,4,1,False,True,False,False,0,0,0,1,1,0,0,1
511,142.0,1,False,11,1,True,13,0,0,1,False,True,False,False,True,False,False,1,6,False,True,False,False,1,0,0,1,1,0,0,1
512,143.0,1,False,14,1,True,14,0,0,0,False,True,False,False,False,True,True,1,1,False,True,False,False,0,0,0,1,1,0,0,1
513,31.0,1,False,5,0,False,10,0,0,0,False,True,False,False,False,False,True,3,1,False,True,False,False,0,1,0,1,1,0,1,0
514,24.0,0,True,2,1,True,2,1,0,0,False,False,False,False,False,True,False,5,3,True,False,False,False,0,0,0,1,1,0,0,0
515,15.0,0,False,1,0,False,8,0,0,0,False,False,False,False,False,False,False,2,2,False,True,False,False,0,0,0,1,1,0,0,0
516,34.0,0,True,1,1,True,1,0,0,0,False,False,False,False,False,False,False,5,3,True,True,False,False,0,0,0,1,1,0,0,1
517,141.0,1,False,30,1,True,16,0,0,0,False,False,False,False,False,True,False,2,3,False,True,False,False,0,1,0,1,0,1,0,0
518,31.0,0,False,1,0,False,8,0,0,1,False,False,False,False,True,False,False,2,1,False,True,False,False,1,0,0,1,1,0,0,0
519,15.0,1,False,1,0,False,7,0,0,0,False,False,True,False,False,False,False,2,2,False,True,False,True,0,0,0,1,1,0,0,0
520,35.0,1,False,2,1,True,2,0,1,0,True,False,False,False,False,False,False,3,1,True,False,False,False,0,0,0,1,1,0,0,0
521,117.0,1,False,15,1,True,18,0,0,1,False,True,True,False,True,True,True,3,1,True,False,False,False,1,0,0,1,1,0,0,0
522,103.0,1,False,1,0,False,5,1,0,0,False,False,False,True,False,True,False,2,1,False,True,False,False,1,0,0,1,1,0,0,0
523,18.0,0,True,1,1,True,3,0,1,0,True,False,False,False,False,False,False,5,4,True,True,False,False,0,0,0,1,0,0,0,0
524,11.0,1,False,2,1,True,5,0,0,1,False,False,False,False,True,False,False,1,2,False,True,False,False,0,0,0,1,1,0,0,0
525,20.0,0,False,1,1,True,3,0,0,0,False,False,False,False,False,True,False,5,1,False,True,False,False,0,0,0,1,1,0,0,0
526,29.0,0,False,1,0,False,4,1,0,0,False,False,True,False,False,True,False,1,3,False,True,False,True,1,0,0,1,1,0,0,0
527,48.0,0,False,2,1,True,2,0,0,0,False,False,False,False,False,False,False,4,1,False,True,False,False,0,0,0,1,1,0,0,0
528,70.0,1,False,26,1,True,5,0,0,1,False,False,False,False,True,False,False,4,2,True,False,False,False,1,0,0,1,1,0,0,0
529,42.0,1,False,1,0,False,8,1,0,0,False,False,False,False,False,True,False,5,1,False,True,False,False,0,0,0,1,1,0,0,0
530,36.0,1,False,6,1,True,5,0,1,0,True,False,False,False,False,True,False,1,3,False,True,False,False,1,0,0,1,1,0,0,0
531,39.0,1,False,7,1,True,2,0,0,0,False,False,False,False,False,False,False,1,3,False,True,False,False,1,1,0,1,1,0,0,0
532,16.0,1,False,6,1,True,17,0,0,1,False,True,True,True,True,True,False,3,2,False,True,False,False,1,0,0,1,1,0,0,0
533,16.0,0,False,1,0,False,2,0,0,0,False,False,False,False,False,False,False,3,1,False,False,True,False,1,0,1,0,1,0,0,1
534,10.0,0,False,4,1,True,1,0,0,0,False,False,False,False,False,False,False,4,4,False,True,True,False,0,0,0,1,1,0,0,0
535,65.0,1,False,4,0,False,2,1,0,0,False,False,False,False,False,True,False,1,1,True,False,False,False,1,0,0,1,1,0,0,1
536,15.0,0,False,1,1,True,4,0,0,0,False,False,False,False,False,False,False,4,2,False,True,False,False,1,0,0,1,1,0,0,0
537,47.0,1,False,7,1,True,2,0,0,0,False,False,False,False,False,False,False,3,1,True,False,False,False,1,0,0,1,1,0,0,0
538,63.0,1,False,2,0,False,6,0,0,0,False,False,False,False,False,False,False,3,1,False,True,False,False,1,0,0,0,1,0,0,0
539,48.0,1,False,5,0,False,7,0,0,0,False,False,True,False,False,False,False,4,1,False,True,False,False,1,0,0,1,1,0,0,1
540,30.0,0,False,1,0,False,1,0,0,0,False,False,False,False,False,False,False,3,1,False,False,False,False,0,0,0,1,1,0,0,0
541,65.0,1,False,1,0,False,7,0,0,0,False,False,False,True,False,True,False,3,1,False,True,False,False,1,0,0,1,1,0,0,0
542,23.0,1,False,4,1,True,5,0,0,0,False,False,False,False,False,True,False,4,1,False,True,False,False,1,0,0,1,1,0,0,1
543,17.0,0,False,1,1,True,3,0,0,0,False,False,False,False,False,False,False,4,1,False,False,False,False,0,1,0,1,1,0,0,0
544,17.0,0,False,1,0,False,8,0,0,1,False,False,False,False,True,True,False,6,3,False,True,False,False,0,0,0,1,1,0,0,1
545,627.0,1,False,47,1,True,30,1,0,0,False,True,False,True,False,True,True,3,3,False,True,False,False,1,1,0,1,1,0,0,1
546,17.0,0,True,7,1,True,4,1,0,0,False,False,True,False,False,True,False,1,5,True,True,False,False,0,0,0,1,1,0,0,1
547,34.0,1,False,3,1,True,2,0,1,0,True,False,False,False,False,False,False,1,2,False,True,False,False,1,0,0,1,1,0,0,0
548,6.0,0,False,1,0,False,7,1,0,0,False,False,True,False,False,True,False,10,1,False,True,False,False,1,0,0,1,1,0,0,0
549,39.0,0,False,1,1,True,3,0,0,0,False,False,False,False,False,False,False,1,2,False,True,False,False,0,0,1,0,1,0,0,0
550,12.0,1,False,1,0,False,2,0,0,0,False,False,False,False,False,False,False,3,2,False,True,False,False,0,0,0,1,1,0,1,0
551,33.0,1,False,11,1,True,8,0,0,0,False,False,False,True,False,True,False,1,3,False,True,False,False,0,0,1,0,1,0,0,0
552,35.0,0,False,1,1,True,4,0,0,0,False,False,False,False,False,False,False,1,2,False,True,True,False,1,0,0,1,1,0,0,0
553,10.0,1,False,7,1,True,11,0,0,1,False,True,False,True,True,True,True,4,1,False,True,False,False,0,0,0,1,1,0,0,0
554,28.0,0,False,1,0,False,5,0,0,0,False,False,False,False,False,False,False,3,5,False,True,True,False,0,0,0,1,1,0,0,0
555,15.0,1,False,3,1,True,5,1,0,0,False,False,False,False,False,True,False,4,1,False,True,False,False,0,0,0,1,1,0,0,0
556,128.0,1,False,10,1,True,8,0,0,0,False,True,False,True,False,True,False,8,2,False,True,False,False,0,0,0,1,1,0,0,0
557,8.0,1,False,3,1,True,19,1,0,0,False,True,True,True,True,True,False,6,1,False,True,False,False,0,0,0,1,1,0,0,0
558,210.0,1,False,13,1,True,14,0,0,1,False,False,True,True,True,False,False,4,7,False,True,False,False,1,0,0,1,1,0,0,1
559,7.0,1,False,4,1,True,4,1,0,0,False,False,False,False,False,True,False,5,2,False,True,False,False,1,0,0,1,1,0,0,0
560,102.0,0,False,2,0,False,7,0,0,0,False,False,False,False,False,True,False,3,2,False,True,False,False,0,1,1,0,0,1,0,0
561,25.0,1,False,4,0,False,2,1,0,0,False,False,False,False,False,True,False,4,1,False,True,False,False,0,0,0,1,1,0,0,1
562,55.0,0,True,1,1,True,7,0,0,0,False,False,True,True,False,True,False,3,4,True,True,False,False,0,0,0,1,1,0,0,1
563,71.0,1,False,11,1,True,2,0,0,0,False,False,False,False,False,False,False,3,1,False,True,False,False,1,0,0,1,1,0,0,1
564,89.0,1,False,10,1,True,17,0,0,0,False,False,False,False,False,True,False,20,2,False,True,False,False,0,1,0,1,1,0,0,0
565,30.0,0,True,1,1,True,1,0,0,0,False,False,False,False,False,False,False,4,2,False,True,False,False,0,0,0,1,0,0,0,0
566,18.0,0,False,1,0,False,2,0,0,0,False,False,False,False,False,False,False,1,1,True,False,False,False,0,0,0,1,1,0,0,0
567,38.0,0,True,1,1,True,1,0,0,0,False,False,False,False,False,False,False,6,2,False,True,False,False,0,0,0,1,1,0,0,1
568,24.0,0,False,7,1,True,2,0,0,0,False,False,False,False,False,False,False,6,2,False,True,False,False,0,0,0,1,1,0,0,0
569,28.0,0,True,1,0,False,6,0,0,0,False,False,False,False,False,True,False,6,2,False,True,False,False,0,0,0,1,1,0,0,0
570,13.0,1,False,4,1,True,2,0,0,0,False,False,False,False,False,False,False,5,1,True,False,False,False,0,0,0,1,1,0,0,0
571,273.0,1,False,2,1,True,14,0,0,1,False,True,False,True,True,True,False,6,1,False,True,False,False,0,1,0,1,1,0,0,0
572,156.0,1,False,8,1,True,5,0,0,0,False,True,False,False,False,False,False,6,7,False,True,False,False,0,0,0,1,1,0,0,1
573,48.0,1,False,4,1,True,7,0,0,0,False,False,False,False,False,False,False,5,3,False,True,False,False,0,0,0,1,1,0,0,0
574,25.0,0,True,2,1,True,1,0,0,0,False,False,False,False,False,False,False,6,1,True,False,False,False,0,0,0,1,1,0,0,0
575,33.0,0,True,1,1,True,3,0,1,0,True,False,False,False,False,False,False,7,2,False,True,False,False,0,0,0,1,1,0,0,1
576,52.0,1,False,4,1,True,5,0,0,0,False,False,False,False,False,False,False,4,3,False,True,False,False,1,0,0,1,1,0,0,0
577,85.0,1,False,28,1,True,11,0,0,1,False,True,True,True,True,False,False,4,2,False,True,False,False,0,0,0,1,1,0,0,0
578,9.0,1,False,3,1,True,9,0,1,0,True,True,False,True,False,False,False,4,2,False,True,False,False,1,0,0,1,1,0,0,0
579,6.0,1,False,1,1,True,6,0,0,0,False,False,False,False,False,False,False,4,1,False,True,False,False,0,0,1,0,1,0,0,0
580,25.0,0,True,1,1,True,2,0,0,0,False,False,False,False,False,False,False,5,2,True,True,False,False,0,0,0,1,1,0,0,0
581,16.0,0,True,1,1,True,1,0,0,0,False,False,False,False,False,False,False,9,2,False,True,False,False,0,0,0,1,1,0,0,0
582,21.0,0,False,1,0,False,4,0,0,0,False,False,True,False,False,False,False,2,1,False,True,False,False,0,0,0,1,1,0,0,0
583,17.0,1,False,2,0,False,1,0,0,0,False,False,False,False,False,False,False,4,1,True,False,False,False,0,0,0,1,1,0,0,0
584,40.0,0,False,1,0,False,5,0,0,0,False,False,False,False,False,False,False,7,3,False,True,False,False,0,0,0,1,1,0,0,1
585,395.0,1,False,13,1,True,11,1,0,0,False,True,False,False,False,True,True,4,1,True,False,False,False,0,0,0,1,1,0,0,1
586,49.0,1,False,5,1,True,11,1,0,0,False,True,True,True,False,True,True,8,1,False,True,False,False,0,0,0,1,1,0,0,0
587,109.0,1,False,13,0,False,3,0,0,0,False,False,False,False,False,False,False,1,4,True,True,False,False,0,1,0,1,1,0,0,0
588,19.0,0,False,1,1,True,4,0,0,0,False,False,True,False,False,False,False,48,2,False,True,False,False,0,0,0,1,1,0,0,0
589,49.0,1,False,5,1,True,5,0,1,0,True,True,False,False,False,False,False,19,2,False,True,False,False,0,0,0,1,1,0,0,0
590,150.0,1,False,17,1,True,1,0,0,0,False,False,False,False,False,False,False,28,1,True,False,False,False,0,0,0,1,1,0,0,0
591,40.0,0,False,1,0,False,2,1,0,0,False,False,False,False,False,True,False,1,1,True,False,False,False,0,1,0,1,0,1,0,0
592,37.0,0,False,1,1,True,2,0,1,0,True,False,False,False,False,False,False,8,2,True,True,False,False,0,0,0,1,1,0,0,0
593,28.0,0,False,1,0,False,8,0,0,1,False,False,False,False,True,False,False,1,3,False,True,False,True,0,0,0,1,1,0,0,1
594,132.0,1,False,11,1,True,8,0,0,0,False,False,True,True,False,False,False,26,4,False,True,False,False,1,0,0,1,1,0,0,0
595,176.0,1,False,13,1,True,10,1,0,0,False,False,False,False,False,True,False,4,2,False,True,False,False,1,0,0,1,1,0,0,1
596,24.0,0,True,1,1,True,2,0,0,0,False,False,False,False,False,False,False,12,1,True,False,False,False,0,0,0,1,1,0,0,1
597,60.0,1,False,1,1,True,1,0,0,0,False,False,False,False,False,False,False,8,1,False,False,False,True,1,0,0,1,0,0,0,1
598,40.0,1,False,4,1,True,12,1,0,0,False,False,False,True,False,True,False,21,1,False,True,False,False,0,0,0,1,1,0,0,0
599,108.0,0,True,1,1,True,1,0,0,0,False,False,False,False,False,False,False,10,3,False,True,False,False,1,0,0,1,0,0,0,1
600,70.0,0,True,2,1,True,1,0,0,0,False,False,False,False,False,False,False,9,2,False,True,False,False,1,0,0,1,0,0,0,1
601,35.0,0,True,1,1,True,3,0,0,0,False,False,False,False,False,True,False,12,3,True,True,False,False,1,0,0,1,1,0,0,1
602,65.64504283965728,0,True,2,1,True,1,0,0,0,False,False,False,False,False,False,False,12,1,False,True,False,False,1,0,0,1,0,0,0,1
603,17.0,0,False,1,1,True,4,0,0,0,False,False,False,False,False,False,False,9,2,False,True,False,False,0,0,0,1,1,0,0,0
604,65.64504283965728,0,True,1,1,True,1,0,0,0,False,False,False,False,False,False,False,7,1,False,False,False,True,0,0,0,1,0,0,0,1
605,28.0,0,True,1,1,True,4,0,1,0,True,False,False,False,False,False,False,9,2,False,True,False,False,0,0,0,1,1,0,0,1
606,22.0,1,False,4,1,True,12,1,0,0,False,False,False,True,False,True,False,17,1,True,False,False,False,0,0,0,1,1,0,0,0
607,14.0,0,True,1,1,True,10,0,1,0,True,False,True,False,False,False,False,29,4,True,True,False,False,0,0,0,1,1,0,0,0
608,24.0,0,False,1,1,True,4,0,0,0,False,False,False,False,False,False,False,5,3,False,True,False,False,0,1,0,1,1,0,0,0
609,20.0,0,True,2,0,False,5,0,0,0,False,False,False,False,False,True,False,52,4,False,True,False,False,0,0,0,1,1,0,0,0
610,10.0,1,False,1,0,False,2,1,0,0,False,False,False,False,False,True,False,5,2,True,False,False,False,0,0,0,1,1,0,0,0
611,24.0,1,False,14,0,False,3,0,0,0,False,True,False,False,False,False,False,1,2,False,True,False,False,0,0,1,0,1,0,0,0
612,10.0,0,False,1,0,False,4,0,0,0,False,False,False,False,False,True,False,5,2,False,True,False,False,0,0,0,1,1,0,0,0
613,29.0,1,False,11,1,True,10,1,0,0,False,False,True,True,False,True,False,4,4,True,False,False,False,0,0,0,1,1,0,0,0
614,98.0,1,False,1,0,False,7,0,0,0,False,True,False,False,False,True,False,5,2,False,True,False,False,0,1,0,1,0,1,0,0
